#CHR	POS	Count_A	Count_C	Count_G	Count_T	Good_depth
19	48489759	0	0	222	0	222
19	48545490	0	115	0	0	115
19	49069928	0	0	126	0	126
19	49104654	0	207	0	1	208
19	49649259	0	0	208	0	208
19	49748162	0	130	0	0	130
19	49853728	0	0	194	0	194
19	50550802	0	0	0	135	135
19	50631688	0	228	0	0	228
19	50758560	1	212	0	0	213
19	51148875	0	0	151	0	151
19	51197638	0	0	0	138	138
19	51197639	0	140	0	0	140
19	51702980	0	0	202	0	202
19	52416327	0	28	0	0	28
19	52475259	0	161	0	0	161
19	52556467	0	0	160	0	160
19	54217099	0	0	199	0	199
19	54516741	0	0	0	154	154
19	54516742	0	0	0	152	152
19	55086952	0	200	0	0	200
19	55101080	124	0	0	0	124
19	55338552	156	0	0	0	156
19	55609245	0	0	157	0	157
19	56387661	98	0	0	0	98
19	56467719	0	195	0	0	195
19	56609389	0	0	148	0	148
19	56667201	0	158	0	4	162
19	56893596	0	141	0	0	141
19	56897404	0	0	221	0	221
19	57113370	0	141	0	0	141
19	57113386	0	0	1	121	122
19	57761922	149	0	0	0	149
19	57826457	0	0	185	4	189
19	58263906	183	0	0	0	183
19	58279869	0	0	137	0	137
19	58501982	0	0	0	229	229
19	58570062	0	206	0	0	206
19	58596088	0	121	0	0	121
19	58628610	0	0	0	154	154
19	58994454	230	0	0	0	230
19	59582522	0	0	184	0	184
19	59668738	0	0	224	0	224
19	60941527	0	0	0	193	193
19	60944565	0	0	0	209	209
2	3266745	0	0	0	151	151
2	3429741	0	186	0	0	186
2	3828586	0	0	133	0	133
2	3887679	0	0	0	188	188
2	3905995	0	0	189	0	189
2	5901082	0	114	0	0	114
2	6112894	0	0	0	191	191
2	6193610	0	0	163	0	163
2	7067929	0	0	0	173	173
2	7978714	0	89	0	0	89
2	8482381	0	0	0	158	158
2	8816208	0	0	179	0	179
2	9070066	0	0	0	105	105
2	9744400	191	0	0	0	191
2	10451861	0	0	154	0	154
2	10805625	0	0	217	0	217
2	10830322	199	0	1	0	200
2	10991073	0	175	0	0	175
2	12080680	0	146	0	0	146
2	12293288	112	0	0	0	112
2	12830357	0	104	0	0	104
2	13043948	0	0	145	0	145
2	13267332	0	0	0	145	145
2	14216195	1	132	0	0	133
2	14798264	0	205	0	0	205
2	15372367	164	0	0	0	164
2	15624339	0	153	0	0	153
2	16746292	0	0	0	174	174
2	17081224	0	175	0	0	175
2	17856690	0	99	0	1	100
2	18007656	0	187	0	0	187
2	18830821	0	168	0	0	168
2	19465008	0	0	171	0	171
2	19792840	0	160	0	0	160
2	19819002	0	168	0	0	168
2	19885393	0	0	157	0	157
2	20237589	0	240	0	1	241
2	20672583	0	210	0	0	210
2	20692525	0	144	0	0	144
2	21634445	0	0	129	0	129
2	21799957	0	0	181	0	181
2	22652994	125	0	0	0	125
2	24249391	0	183	0	0	183
2	24675883	147	0	0	0	147
2	25639793	0	0	0	191	191
2	25641564	0	0	180	3	183
2	26391898	0	186	0	0	186
2	26493775	0	0	0	179	179
2	26818346	0	0	157	0	157
2	27521662	121	0	0	0	121
2	27854290	0	202	0	0	202
2	27924732	0	220	0	0	220
2	27980656	0	215	0	0	215
2	28224279	0	149	0	0	149
2	28441422	0	231	0	0	231
2	29138978	0	0	137	0	137
2	29415515	0	222	0	1	223
2	29943833	0	0	213	0	213
2	30553994	166	0	0	0	166
2	30785484	6	171	0	0	177
2	30907878	0	0	91	0	91
2	31046920	0	0	175	0	175
2	31096351	0	0	217	0	217
2	31139593	162	0	0	0	162
2	31322754	0	222	0	0	222
2	31637382	0	0	0	152	152
2	31970531	174	0	0	1	175
2	31977316	0	0	0	188	188
2	32506011	0	147	0	0	147
2	32673423	0	184	0	0	184
2	33187847	0	0	0	105	105
2	33455979	0	0	154	1	155
2	33585130	0	166	0	0	166
2	33602034	208	0	0	0	208
2	33726328	204	0	0	0	204
2	34114020	0	0	171	0	171
2	34191606	113	0	0	0	113
2	34227494	0	171	0	0	171
2	34499418	0	0	159	0	159
2	34834048	215	0	0	0	215
2	35439704	0	0	0	145	145
2	35677912	0	193	0	0	193
2	35970530	0	106	0	0	106
2	36326954	0	176	0	0	176
2	36519334	0	175	0	0	175
2	36905567	0	174	0	0	174
2	37421519	0	0	122	0	122
2	37729794	195	0	0	0	195
2	37740515	0	0	207	0	207
2	38101554	0	0	119	0	119
2	38345947	0	0	129	0	129
2	38575436	0	0	224	0	224
2	38960374	0	223	0	0	223
2	39005838	0	160	0	0	160
2	39303251	0	0	208	0	208
2	39567207	0	0	0	224	224
2	39984805	136	0	0	0	136
2	40073795	0	0	0	213	213
2	40297750	0	161	0	0	161
2	40576048	0	180	0	0	180
2	40742277	0	0	171	0	171
2	40857952	0	0	227	0	227
2	40925298	150	0	0	0	150
2	40941994	0	152	0	0	152
2	40967161	120	0	0	0	120
2	40975758	165	0	0	0	165
2	41255405	0	107	0	0	107
2	41408660	0	0	0	110	110
2	41469482	0	0	189	0	189
2	41516525	0	211	0	0	211
2	41586102	108	0	0	0	108
2	41597220	0	0	0	185	185
2	41856735	0	142	0	0	142
2	42107023	0	0	127	0	127
2	42154737	0	123	0	0	123
2	42155138	129	0	0	0	129
2	42565864	0	0	187	0	187
2	42643496	0	0	145	0	145
2	42678600	0	0	137	0	137
2	42874957	1	0	233	0	234
2	42884552	0	34	0	191	225
2	43062344	0	0	173	0	173
2	43065205	94	0	0	2	96
2	43324254	109	0	0	0	109
2	43923561	0	137	0	0	137
2	43969346	7	0	138	0	145
2	44650209	0	1	128	0	129
2	44699062	144	0	0	0	144
2	45013517	0	226	0	0	226
2	45039242	126	0	0	0	126
2	45115123	0	0	112	0	112
2	45537473	0	184	0	0	184
2	46006431	0	0	172	0	172
2	46208819	0	0	102	0	102
2	46540795	164	0	0	0	164
2	47136229	0	0	0	152	152
2	47251440	0	0	0	139	139
2	47684601	0	0	196	0	196
2	47708162	202	0	0	0	202
2	47766786	0	0	0	191	191
2	47887783	0	0	125	0	125
2	47916884	0	0	132	0	132
2	47976316	0	149	0	0	149
2	48901196	0	184	0	0	184
2	48962151	0	0	167	0	167
2	49757094	2	0	182	0	184
2	50029006	148	1	0	0	149
2	50155978	0	0	202	0	202
2	50192126	0	123	0	0	123
2	50272383	0	0	0	200	200
2	50688965	0	0	149	0	149
2	51270529	0	0	136	0	136
2	52610316	0	0	161	0	161
2	53056686	0	243	0	0	243
2	53164688	125	0	0	0	125
2	53172347	147	0	0	0	147
2	53382832	0	133	0	0	133
2	53399343	0	0	0	139	139
2	53586800	1	0	0	144	145
2	54341166	0	150	0	0	150
2	54347247	0	0	114	0	114
2	54758913	170	0	0	0	170
2	54761712	136	0	0	0	136
2	54853023	0	229	0	0	229
2	54878349	0	0	138	0	138
2	54921516	0	174	0	1	175
2	55073296	0	195	0	0	195
2	55098283	0	184	0	0	184
2	55390000	0	134	0	0	134
2	55442762	0	0	164	0	164
2	55442869	124	0	0	0	124
2	55559295	0	0	131	0	131
2	55694687	0	0	163	0	163
2	55725979	22	0	151	0	173
2	55982625	0	0	169	0	169
2	56528823	0	191	0	0	191
2	56897151	0	0	108	0	108
2	57293975	0	0	154	0	154
2	57820128	130	0	0	0	130
2	60559737	0	0	205	5	210
2	60621826	0	222	0	0	222
2	60773002	0	235	0	0	235
2	62015594	0	0	175	0	175
2	62242617	138	0	0	0	138
2	62818904	0	0	0	96	96
2	64111238	0	0	0	204	204
2	64606849	0	0	118	0	118
2	65725232	0	144	0	0	144
2	65822624	0	168	0	0	168
2	66265991	0	0	182	0	182
2	66963941	0	0	0	142	142
2	67266701	0	173	0	0	173
2	67956343	0	0	218	0	218
2	68250544	0	174	0	0	174
2	68288343	0	0	203	0	203
2	68711127	0	0	0	91	91
2	68795239	0	0	0	194	194
2	69161883	0	0	113	0	113
2	69238331	0	126	0	0	126
2	69458851	0	218	0	0	218
2	69556731	0	0	208	0	208
2	69858579	0	198	0	0	198
2	70226719	0	173	0	0	173
2	70546185	0	167	0	0	167
2	71011368	0	0	0	122	122
2	71263636	0	0	143	0	143
2	71315445	0	0	139	0	139
2	71543817	141	0	0	0	141
2	71930353	0	0	118	0	118
2	71989494	167	0	0	0	167
2	72026277	0	171	0	0	171
2	72047625	162	0	0	0	162
2	72905850	206	0	0	0	206
2	73331982	0	0	144	0	144
2	73392058	0	0	0	221	221
2	73486791	163	0	0	0	163
2	73575834	0	0	202	0	202
2	73649161	0	0	159	0	159
2	73826170	0	0	67	0	67
2	74181716	0	0	198	0	198
2	75313621	0	198	0	0	198
2	75376921	0	0	213	0	213
2	75474574	0	0	128	0	128
2	75919475	0	0	0	94	94
2	76034720	0	0	162	0	162
2	76180408	0	163	0	0	163
2	76215500	0	0	0	218	218
2	76330947	0	0	0	154	154
2	76707260	0	140	0	0	140
2	76824356	0	121	0	0	121
2	77202174	0	0	118	0	118
2	77256334	202	0	0	0	202
2	77559959	0	182	0	0	182
2	77806633	0	0	223	0	223
2	77863299	0	187	0	0	187
2	77915013	0	0	116	0	116
2	77990631	0	185	0	5	190
2	78283927	215	0	0	0	215
2	78427686	0	115	0	0	115
2	78599351	0	0	185	0	185
2	78786755	0	213	0	0	213
2	80496798	102	0	0	0	102
2	80847625	0	0	0	97	97
2	80999400	0	0	0	122	122
2	81233295	0	0	209	0	209
2	81251327	0	155	0	0	155
2	81356721	146	0	0	0	146
2	81468743	0	0	0	164	164
2	81670423	0	0	124	0	124
2	81823818	0	124	0	0	124
2	82038360	0	0	0	150	150
2	82235474	0	0	171	0	171
2	82390694	0	0	162	0	162
2	82446472	0	0	179	0	179
2	82539932	0	0	210	0	210
2	82628942	0	0	143	0	143
2	82668417	114	0	0	0	114
2	83027739	0	172	0	0	172
2	83149009	137	0	0	0	137
2	83292735	0	0	108	0	108
2	83426181	0	0	139	0	139
2	83443091	0	0	126	0	126
2	83720943	0	0	0	131	131
2	84152387	0	0	0	146	146
2	84185158	0	171	0	0	171
2	84865904	183	0	0	0	183
2	85493197	0	0	0	197	197
2	85508475	0	0	0	214	214
2	85577454	0	197	0	0	197
2	85667077	0	107	0	0	107
2	85774375	0	138	0	0	138
2	86097324	0	189	0	0	189
2	86122718	183	0	0	0	183
2	86654748	0	221	0	0	221
2	86716271	0	0	0	175	175
2	86783604	166	0	0	0	166
2	86821112	0	145	0	0	145
2	86894006	0	131	0	0	131
2	86986099	0	165	0	0	165
2	87154208	0	145	0	0	145
2	87255411	113	0	0	0	113
2	87386545	193	0	0	0	193
2	87486152	0	0	164	0	164
2	87577262	0	0	119	0	119
2	87857196	0	132	0	0	132
2	88102740	0	0	161	0	161
2	88150008	0	120	0	0	120
2	88199901	102	0	0	0	102
2	88483029	112	0	0	0	112
2	88625615	0	0	222	0	222
2	88740592	0	236	0	0	236
2	88795743	96	0	0	0	96
2	88795744	0	0	0	100	100
2	88835576	0	125	0	0	125
2	88954807	0	0	117	0	117
2	89257642	0	0	0	204	204
2	89339586	0	0	0	145	145
2	89686473	0	0	123	0	123
2	89752358	0	0	216	0	216
2	89808012	0	0	0	109	109
2	90778163	0	0	114	0	114
2	90840476	0	218	0	0	218
2	91277792	227	0	0	0	227
2	91631489	0	0	254	0	254
2	91632069	0	235	0	0	235
2	91718071	1	0	184	0	185
2	91744836	1	0	205	0	206
2	92587714	0	0	227	0	227
2	92855144	0	158	0	0	158
2	93114976	1	0	0	118	119
2	93629579	0	0	0	181	181
2	93666678	0	192	0	0	192
2	94322639	1	188	0	0	189
2	94534247	0	177	0	0	177
2	94666242	0	158	0	0	158
2	94746531	0	260	0	1	261
2	94856660	0	0	95	0	95
2	95134577	0	140	0	0	140
2	95160738	0	128	0	0	128
2	95439810	0	0	127	0	127
2	95496647	0	160	0	0	160
2	95559388	0	181	0	0	181
2	95654383	159	0	0	0	159
2	96056691	0	128	0	0	128
2	96165846	0	0	173	0	173
2	96190682	168	0	0	0	168
2	96280792	0	169	0	0	169
2	96283668	0	169	0	0	169
2	96339240	0	0	152	0	152
2	96381847	0	152	0	0	152
2	96545041	0	137	0	0	137
2	96961827	0	178	0	0	178
2	97005401	148	0	0	0	148
2	97061724	0	120	0	0	120
2	97223696	0	190	0	0	190
2	97254697	0	0	122	0	122
2	97356915	0	0	164	0	164
2	97396930	0	209	0	0	209
2	97793455	0	147	0	0	147
2	97959711	0	153	0	0	153
2	98055699	0	0	106	0	106
2	98078770	0	116	0	0	116
2	98203357	114	0	0	0	114
2	98254148	111	0	0	0	111
2	98297415	0	0	170	0	170
2	98585822	0	221	0	0	221
2	98774899	0	0	178	0	178
2	98835160	1	0	133	0	134
2	98861075	0	0	142	0	142
2	98866454	0	0	187	0	187
2	98970256	0	192	0	0	192
2	98975640	0	0	181	0	181
2	98993722	0	144	0	0	144
2	99025482	0	108	0	0	108
2	99084150	0	0	0	134	134
2	99198294	156	0	0	0	156
2	99286947	0	146	0	0	146
2	99373646	0	0	157	0	157
2	99377608	0	99	0	0	99
2	99507930	0	193	0	0	193
2	99577717	91	0	0	0	91
2	99779216	0	2	0	153	155
2	99815038	0	126	0	0	126
2	99820585	0	0	0	127	127
2	100041783	0	0	158	0	158
2	100108491	0	0	213	0	213
2	100800720	0	177	0	0	177
2	101497462	0	137	0	0	137
2	102922200	212	0	0	0	212
2	103083000	0	0	0	230	230
2	103173616	1	0	143	0	144
2	103369284	0	0	205	0	205
2	103517001	0	109	0	0	109
2	103812382	127	0	0	0	127
2	104008179	0	113	0	0	113
2	104085192	0	0	162	0	162
2	104093916	0	0	227	0	227
2	104436767	0	179	0	1	180
2	104492303	0	0	175	0	175
2	104546496	0	0	176	0	176
2	105302199	0	212	0	0	212
2	105527462	0	199	0	0	199
2	106041398	0	0	180	0	180
2	106157063	0	110	0	0	110
2	106445266	0	0	231	0	231
2	106511521	1	0	197	0	198
2	106606038	0	0	161	0	161
2	106691677	0	0	164	5	169
2	106811476	0	0	178	0	178
2	107215256	0	0	0	173	173
2	107377737	0	0	182	0	182
2	107477927	0	0	164	0	164
2	107725115	0	178	0	0	178
2	107791188	0	0	109	0	109
2	107837412	133	0	2	0	135
2	108349907	0	0	164	0	164
2	108752344	0	0	135	0	135
2	108835410	0	0	192	0	192
2	109309875	128	0	0	0	128
2	109354730	202	0	0	0	202
2	110183378	141	0	0	0	141
2	110525613	0	0	171	0	171
2	110589371	0	0	209	0	209
2	110598198	0	0	151	0	151
2	110896896	0	0	0	155	155
2	110951351	0	0	0	86	86
2	111112266	89	0	0	0	89
2	111227967	0	0	170	0	170
2	111228007	0	0	180	0	180
2	111553612	0	0	142	0	142
2	113174242	0	0	0	162	162
2	113501593	0	0	144	0	144
2	113958207	0	196	0	0	196
2	114058108	0	186	0	0	186
2	114064185	1	0	185	0	186
2	114267245	0	134	0	0	134
2	114302059	0	0	134	0	134
2	114757347	0	0	166	0	166
2	115187956	0	0	152	0	152
2	115981470	0	1	191	0	192
2	116046351	0	0	135	0	135
2	116566346	120	0	0	1	121
2	116972372	0	0	0	226	226
2	117640090	0	140	0	0	140
2	118003116	0	0	199	0	199
2	118071928	0	0	0	181	181
2	118366000	0	196	0	1	197
2	118695621	0	151	0	0	151
2	118777691	0	167	0	0	167
2	118858990	0	0	0	113	113
2	119635603	0	0	134	0	134
2	119642705	1	0	129	0	130
2	120079498	0	227	0	0	227
2	121172294	0	2	142	0	144
2	121447865	0	0	0	184	184
2	121602832	0	0	0	168	168
2	121646681	0	0	188	0	188
2	121646682	0	187	0	0	187
2	121700473	0	0	104	0	104
2	121970830	142	0	0	0	142
2	122057211	0	0	204	0	204
2	122152390	0	172	0	0	172
2	122427118	0	146	0	0	146
2	122961949	0	155	0	0	155
2	123026762	0	194	0	0	194
2	123039722	0	0	217	0	217
2	123074082	0	0	148	0	148
2	123126722	0	203	0	0	203
2	123558659	0	0	0	168	168
2	123663818	127	0	0	0	127
2	124806174	0	0	185	0	185
2	125150855	0	222	0	0	222
2	125210355	0	216	0	0	216
2	126039529	0	192	0	0	192
2	126364706	0	243	0	0	243
2	126376384	159	0	0	0	159
2	127555066	2	0	0	144	146
2	127925303	0	126	0	0	126
2	127949966	0	220	0	0	220
2	129628261	0	245	0	0	245
2	130186156	0	0	163	0	163
2	130290713	0	0	141	0	141
2	130380976	0	0	204	0	204
2	130794056	0	123	0	0	123
2	130968143	0	0	0	162	162
2	133003390	0	0	75	0	75
2	133078321	0	0	191	0	191
2	133409180	0	0	0	165	165
2	133454286	0	0	117	0	117
2	133893518	0	144	0	0	144
2	134271229	0	0	143	0	143
2	134271502	0	199	0	0	199
2	134404761	0	1	0	182	183
2	134422735	0	0	143	0	143
2	134578032	0	133	0	0	133
2	134742453	0	222	0	1	223
2	134742622	0	0	185	0	185
2	134899171	220	0	0	0	220
2	135539037	0	0	221	0	221
2	135658866	0	0	114	0	114
2	135729878	0	0	150	0	150
2	136976456	202	0	0	0	202
2	136980300	112	0	0	0	112
2	136984492	0	182	0	0	182
2	137473965	103	0	0	0	103
2	138126853	0	0	101	0	101
2	138322312	0	0	210	0	210
2	138829963	0	183	0	0	183
2	138880550	0	0	116	0	116
2	138940678	0	0	0	165	165
2	139043184	0	0	119	0	119
2	139303404	0	198	0	1	199
2	139503320	0	152	0	0	152
2	139567639	0	45	0	0	45
2	139777090	0	184	0	0	184
2	140051025	0	200	0	0	200
2	141063409	0	0	151	0	151
2	141239891	0	0	0	137	137
2	141408154	0	0	0	114	114
2	141561567	0	204	0	0	204
2	142056545	0	142	0	0	142
2	142385462	0	0	190	0	190
2	142406043	0	0	224	0	224
2	142434522	0	0	146	0	146
2	142739055	0	0	0	133	133
2	143095417	0	110	0	0	110
2	143130549	0	0	151	0	151
2	143197509	0	0	0	164	164
2	143320057	0	172	0	0	172
2	143467671	0	181	0	0	181
2	143685791	0	205	0	0	205
2	144221014	0	168	0	0	168
2	144779410	212	0	0	0	212
2	144855281	0	0	213	0	213
2	144861356	0	151	0	0	151
2	146413138	0	118	0	0	118
2	146566409	0	0	0	189	189
2	146691840	0	0	224	0	224
2	146810724	0	184	0	0	184
2	147197773	0	150	0	0	150
2	147315513	0	0	206	0	206
2	147606035	0	0	97	0	97
2	147854203	1	0	176	0	177
2	148335570	0	0	130	0	130
2	148635004	0	183	0	0	183
2	148940361	0	138	0	0	138
2	149612474	0	0	0	152	152
2	150389032	0	212	0	0	212
2	150959807	0	180	0	0	180
2	151248079	0	178	0	0	178
2	151300487	128	0	0	0	128
2	151839392	0	162	0	0	162
2	152221735	0	0	0	96	96
2	152466832	0	0	132	0	132
2	152685650	0	0	122	0	122
2	152795880	3	229	0	0	232
2	153774977	146	0	0	0	146
2	154041169	0	162	0	0	162
2	154306445	0	159	0	4	163
2	154350668	0	0	205	0	205
2	154589084	0	172	0	0	172
2	155171077	0	122	0	0	122
2	155944380	0	216	0	0	216
2	156595669	0	0	209	0	209
2	156644428	0	0	196	0	196
2	156691532	166	0	0	0	166
2	156809103	0	180	0	0	180
2	157311176	0	0	0	181	181
2	157471580	0	220	0	0	220
2	157883299	0	0	158	0	158
2	157998335	0	0	0	231	231
2	158538684	0	0	131	0	131
2	158578143	0	0	58	0	58
2	158753610	0	163	0	0	163
2	159113129	0	121	0	0	121
2	159323938	0	0	155	0	155
2	159400508	0	184	0	0	184
2	159637910	0	161	0	0	161
2	159847229	0	199	0	0	199
2	159983576	0	167	0	0	167
2	160025898	0	154	0	0	154
2	160336523	0	252	0	0	252
2	160464163	0	161	0	0	161
2	160599748	0	0	0	109	109
2	160732402	0	209	0	0	209
2	160800375	146	0	0	0	146
2	160918448	0	0	220	0	220
2	161163930	199	0	0	0	199
2	161396178	0	139	0	0	139
2	161422862	0	0	159	0	159
2	161609732	0	0	222	0	222
2	161641519	0	186	0	0	186
2	161715135	123	0	0	0	123
2	161762974	0	234	0	0	234
2	161927966	1	0	138	0	139
2	162118595	0	165	0	0	165
2	162301018	0	0	0	129	129
2	162309799	129	0	0	0	129
2	162388896	0	198	0	0	198
2	162630533	0	0	127	0	127
2	163182702	0	226	0	0	226
2	163506636	0	0	0	212	212
2	164046072	0	0	0	150	150
2	164216764	0	129	0	0	129
2	164285751	0	0	0	142	142
2	165045919	0	218	0	0	218
2	167073145	0	192	0	0	192
2	167627387	0	0	195	0	195
2	167841714	170	0	0	0	170
2	167955642	0	200	0	0	200
2	168241735	0	204	0	0	204
2	168441281	0	0	137	0	137
2	168461989	1	0	181	0	182
2	169900806	0	171	0	0	171
2	170215732	0	0	212	0	212
2	171038651	0	0	0	183	183
2	171230122	0	139	0	0	139
2	171308657	0	147	0	0	147
2	171478625	0	0	0	152	152
2	171478625	0	0	0	152	152
2	172029785	103	0	0	0	103
2	172120949	0	0	152	0	152
2	172547839	0	145	0	0	145
2	172719854	223	0	0	0	223
2	172942107	0	0	105	0	105
2	173304033	0	0	214	0	214
2	173396924	0	0	159	0	159
2	174026620	219	0	0	0	219
2	177105278	0	0	184	0	184
2	178125077	0	217	0	0	217
2	178298634	0	127	0	0	127
2	178584754	0	0	163	0	163
2	178734358	0	174	0	0	174
2	178770766	0	134	0	0	134
2	179355235	0	216	0	0	216
2	179479159	0	0	184	0	184
2	179987509	0	224	0	0	224
2	180378230	0	176	0	1	177
2	180597568	0	0	0	137	137
2	180777982	0	0	178	0	178
2	180777983	0	0	176	0	176
2	181132256	0	183	0	0	183
2	181247675	0	228	0	0	228
2	181255780	0	0	194	0	194
2	181456750	0	0	0	186	186
3	3134358	0	145	0	0	145
3	3347976	0	228	0	0	228
3	4187580	189	0	0	0	189
3	4433213	0	180	0	0	180
3	4735441	0	0	156	0	156
3	5253422	0	0	0	193	193
3	5471516	0	0	0	187	187
3	6350987	138	0	0	0	138
3	6440253	0	0	151	0	151
3	6509321	0	0	155	0	155
3	6580670	1	0	262	0	263
3	6598083	113	0	0	0	113
3	6691927	0	0	89	0	89
3	6705287	0	0	164	0	164
3	6896327	0	88	0	0	88
3	6935790	0	0	0	103	103
3	6978176	0	0	0	201	201
3	7142400	0	182	0	0	182
3	7732073	248	0	0	0	248
3	7922144	0	127	0	0	127
3	8711662	0	0	189	0	189
3	9079448	0	0	0	189	189
3	9377173	0	200	0	0	200
3	9466469	0	0	159	0	159
3	9767906	0	0	0	104	104
3	9836050	0	0	104	0	104
3	9916906	170	0	0	1	171
3	10118272	0	136	0	0	136
3	10436004	0	166	0	0	166
3	10883949	0	113	0	0	113
3	11001524	0	0	0	145	145
3	11071449	0	0	113	0	113
3	11230658	0	0	121	0	121
3	11413536	0	0	119	0	119
3	11774759	177	0	0	0	177
3	11823791	0	0	158	0	158
3	12036761	0	0	128	0	128
3	12063630	0	0	125	0	125
3	12067539	0	0	194	0	194
3	12316072	0	0	0	194	194
3	12539939	0	154	0	0	154
3	12777120	0	158	0	0	158
3	12788068	81	0	0	0	81
3	12895634	0	0	145	0	145
3	13156508	0	195	0	0	195
3	13296650	0	0	0	106	106
3	13299855	0	0	0	118	118
3	13417196	0	113	0	0	113
3	13489229	0	0	181	0	181
3	13651794	0	0	103	0	103
3	13767807	1	0	165	0	166
3	13780428	0	144	0	0	144
3	13869773	0	0	0	130	130
3	14163721	0	0	179	0	179
3	14425582	0	142	0	0	142
3	14738574	159	0	0	0	159
3	15204969	0	0	0	161	161
3	15281229	0	0	97	0	97
3	15444821	0	0	204	0	204
3	15549251	0	187	0	0	187
3	16087269	0	165	0	0	165
3	16135028	0	0	222	0	222
3	16386182	122	0	0	0	122
3	16736298	0	177	0	0	177
3	16749859	0	0	192	0	192
3	16868093	0	165	0	0	165
3	16885560	0	192	0	0	192
3	17032525	0	0	0	122	122
3	17145422	0	0	141	0	141
3	17161190	0	0	159	0	159
3	17178820	0	0	148	0	148
3	17933812	0	0	0	94	94
3	18741977	0	224	0	0	224
3	19371442	0	0	0	129	129
3	19791073	0	0	180	0	180
3	19808020	0	0	228	0	228
3	19933733	0	0	217	0	217
3	21011848	0	0	142	0	142
3	21495951	0	0	199	0	199
3	21761462	0	0	0	153	153
3	22597445	0	0	184	0	184
3	22859136	0	0	0	196	196
3	22992481	0	130	0	0	130
3	23163045	1	0	196	0	197
3	23220148	0	0	181	0	181
3	23232002	181	0	0	0	181
3	23402713	1	182	0	0	183
3	23418370	190	0	0	0	190
3	23438296	0	0	197	0	197
3	23470548	0	0	194	0	194
3	23493129	0	0	113	0	113
3	23646552	0	155	0	0	155
3	24114796	0	179	0	0	179
3	24116999	0	208	0	0	208
3	24382766	0	0	216	0	216
3	24717622	0	104	0	0	104
3	24802747	0	0	0	206	206
3	24812537	0	0	0	201	201
3	24826969	133	0	4	0	137
3	24911481	129	0	0	0	129
3	24940310	0	116	0	0	116
3	25367029	195	0	0	0	195
3	25378140	154	0	0	0	154
3	25435204	161	0	0	0	161
3	25471154	0	180	0	0	180
3	25484278	0	95	0	0	95
3	25795560	1	0	134	0	135
3	26571555	0	0	117	0	117
3	26927268	0	146	0	1	147
3	26988907	0	0	166	0	166
3	27035158	0	0	90	0	90
3	27895601	0	0	220	0	220
3	28058783	0	0	125	0	125
3	28528173	0	0	0	184	184
3	28661472	0	0	0	139	139
3	28797858	0	0	0	144	144
3	28820218	190	0	0	0	190
3	28958614	156	0	0	0	156
3	29688359	0	0	159	0	159
3	29853227	0	0	175	0	175
3	30710590	0	0	157	0	157
3	30909829	0	0	154	0	154
3	31397133	0	0	161	0	161
3	31883014	0	0	197	0	197
3	31909898	0	0	214	0	214
3	32103279	0	200	0	0	200
3	32127647	0	200	0	0	200
3	32184331	0	139	0	0	139
3	32247141	0	0	220	0	220
3	32340743	138	0	0	0	138
3	32711602	0	0	126	0	126
3	32716141	0	0	218	0	218
3	32795565	0	194	0	3	197
3	33028216	0	0	203	0	203
3	33503834	0	0	125	0	125
3	33836865	0	0	131	0	131
3	33840505	0	0	153	0	153
3	34024327	159	0	0	0	159
3	34025262	0	187	0	0	187
3	34384063	0	112	0	0	112
3	34865521	0	266	0	0	266
3	35015115	0	0	245	0	245
3	35528818	0	168	0	0	168
3	35730630	0	0	137	0	137
3	36540692	0	0	133	0	133
3	36958169	0	117	0	1	118
3	37087070	114	0	0	1	115
3	37106067	0	143	0	0	143
3	37274183	0	137	0	1	138
3	38237992	0	0	216	0	216
3	39055105	0	169	0	0	169
3	39335991	0	0	206	0	206
3	39889591	199	0	0	0	199
3	40202948	0	209	0	0	209
3	40293634	0	0	0	129	129
3	40845884	0	228	0	0	228
3	40995445	182	0	0	0	182
3	41411623	0	0	107	0	107
3	41422268	0	0	0	134	134
3	41946373	0	226	0	0	226
3	42388849	0	0	165	0	165
3	42614396	0	0	190	0	190
3	42701563	0	168	0	0	168
3	42783671	144	0	0	0	144
3	43047796	0	0	108	0	108
3	43246193	0	175	0	0	175
3	43260093	0	0	0	191	191
3	43385485	0	0	0	139	139
3	43393411	193	0	1	0	194
3	43409587	0	182	0	0	182
3	43423292	0	154	0	0	154
3	43484107	143	0	0	0	143
3	43688946	179	0	0	0	179
3	43751671	0	154	0	0	154
3	43945883	0	0	146	0	146
3	44098611	0	175	0	1	176
3	44131859	0	0	171	0	171
3	44153262	0	120	0	0	120
3	44271493	0	0	131	0	131
3	44429363	0	187	0	0	187
3	44452452	172	0	0	0	172
3	44478323	0	0	121	0	121
3	44800818	0	0	88	0	88
3	44873527	0	0	171	0	171
3	45093399	0	0	142	0	142
3	45093403	0	152	0	0	152
3	45120577	0	0	0	109	109
3	45574516	0	0	128	0	128
3	45655019	0	121	0	0	121
3	45719152	0	0	0	104	104
3	45736378	152	0	0	0	152
3	45752036	0	0	0	141	141
3	45773824	0	213	0	0	213
3	46009561	0	0	78	0	78
3	46030203	0	155	0	0	155
3	46037020	0	0	179	0	179
3	46512117	0	0	201	0	201
3	46547185	0	0	180	0	180
3	46558704	115	0	0	0	115
3	46568645	0	0	175	0	175
3	46749362	0	197	0	0	197
3	46832321	175	0	0	0	175
