#CHR	POS	Count_A	Count_C	Count_G	Count_T	Good_depth
18	79136001	0	0	92	0	92
18	81263399	0	0	123	0	123
18	81648671	0	136	0	0	136
18	81653562	0	95	0	0	95
18	81711231	110	0	0	0	110
18	81905773	0	91	0	0	91
18	82111344	0	127	0	0	127
18	82373119	0	116	0	0	116
18	82798630	104	0	0	0	104
18	83343732	0	125	0	0	125
18	83985439	0	0	95	0	95
18	84023733	0	0	0	127	127
18	84922124	0	65	0	0	65
18	84935737	0	0	75	0	75
18	85071306	0	0	0	93	93
18	85120295	0	0	104	0	104
18	85166943	67	0	0	0	67
18	85939164	0	0	61	0	61
18	86086875	0	74	0	0	74
18	86093261	0	65	0	0	65
18	86142043	0	0	0	38	38
18	86261224	0	89	0	0	89
18	86304656	0	104	0	0	104
18	86665240	0	105	0	0	105
18	86679273	69	0	0	0	69
18	86709718	0	0	68	0	68
18	87030749	79	0	0	0	79
18	87136286	114	0	0	0	114
18	87139053	0	0	71	0	71
18	87377986	0	77	0	0	77
18	87444065	0	72	0	0	72
18	87585844	0	0	131	0	131
18	87746123	0	133	0	0	133
18	87980737	0	96	0	0	96
18	88010884	0	119	0	0	119
18	88174666	0	83	0	0	83
18	88593991	0	114	0	0	114
18	88645701	0	104	0	0	104
18	88713630	0	81	0	0	81
18	88878857	0	0	77	0	77
18	89154818	0	0	84	0	84
18	89155532	0	23	0	0	23
18	89444017	0	0	116	0	116
18	89613698	0	0	117	0	117
18	89895490	0	0	0	84	84
18	90294244	0	81	0	0	81
18	90482713	0	113	0	0	113
19	3297792	88	0	0	0	88
19	3907928	1	86	0	0	87
19	4296124	0	0	87	0	87
19	5117179	0	82	0	0	82
19	5645331	0	0	107	0	107
19	6398589	0	42	0	0	42
19	9095184	0	0	0	98	98
19	9370060	38	0	0	0	38
19	10775885	0	0	41	0	41
19	11120051	0	128	0	0	128
19	11937564	0	0	59	0	59
19	12321730	0	57	0	0	57
19	12322400	0	0	134	0	134
19	12993886	81	0	0	0	81
19	13283843	0	0	0	78	78
19	13386649	0	0	0	105	105
19	13467831	104	0	0	0	104
19	13582288	0	0	74	0	74
19	13764132	0	120	0	0	120
19	13791992	0	0	107	0	107
19	13919194	0	77	0	0	77
19	15920352	0	0	93	0	93
19	16680326	67	0	0	0	67
19	17103973	58	0	0	0	58
19	17286023	0	0	69	0	69
19	17332320	0	0	0	73	73
19	17967992	0	0	99	0	99
19	18721212	0	0	109	0	109
19	19202451	0	0	97	0	97
19	19277660	0	0	81	0	81
19	19829417	0	79	0	0	79
19	19936013	0	0	57	0	57
19	20095724	125	0	0	0	125
19	20607954	56	0	0	0	56
19	20951929	0	0	0	86	86
19	21245129	0	0	102	0	102
19	22560659	0	0	95	0	95
19	22699611	66	0	0	0	66
19	23403014	0	0	125	0	125
19	23478374	0	99	0	0	99
19	23679739	0	0	0	80	80
19	23700567	98	0	0	0	98
19	23991196	0	0	0	82	82
19	24349399	0	0	0	69	69
19	25908876	0	0	86	0	86
19	25970401	105	0	0	0	105
19	26048490	0	91	0	0	91
19	26577478	97	0	0	0	97
19	26638650	0	81	0	0	81
19	26987595	0	0	69	0	69
19	27212189	0	131	0	0	131
19	28294874	0	0	112	0	112
19	28422011	0	0	106	0	106
19	28497963	0	0	93	0	93
19	29190990	0	78	0	0	78
19	29376172	0	0	104	0	104
19	29546709	0	0	0	84	84
19	30132289	0	65	0	0	65
19	30825879	0	106	0	0	106
19	30987391	105	2	0	0	107
19	31066047	57	0	0	0	57
19	32201798	0	110	0	0	110
19	32562982	0	0	67	0	67
19	32690553	0	0	71	0	71
19	33048272	1	0	106	0	107
19	33579940	0	0	66	0	66
19	34288808	0	86	0	0	86
19	34890647	0	0	61	0	61
19	35752096	0	0	88	0	88
19	35840963	87	0	0	0	87
19	35844705	0	109	0	0	109
19	35856864	0	70	0	0	70
19	36974259	0	0	102	0	102
19	37017421	0	0	81	0	81
19	37312661	0	0	102	0	102
19	37479425	0	0	0	75	75
19	38259276	0	0	110	0	110
19	38909350	120	0	0	0	120
19	39283961	0	108	0	0	108
19	39308809	0	0	65	0	65
19	39403658	0	0	0	66	66
19	39565423	0	124	0	0	124
19	39822165	0	98	0	0	98
19	40966901	100	0	0	0	100
19	40967188	0	0	100	0	100
19	41110594	0	0	116	0	116
19	41517400	0	0	0	64	64
19	41577057	0	0	80	0	80
19	42040450	0	108	0	0	108
19	42162136	82	0	0	0	82
19	42344150	0	0	91	0	91
19	43114246	66	0	0	0	66
19	43557452	0	0	0	124	124
19	43834544	0	68	0	0	68
19	44008572	0	0	2	101	103
19	44159500	0	0	85	0	85
19	44299634	87	0	0	0	87
19	44649788	0	0	86	0	86
19	45096859	0	120	0	0	120
19	45900049	0	90	0	0	90
19	45900909	0	0	90	0	90
19	46696951	0	0	46	0	46
19	46700867	0	0	95	0	95
19	47436495	0	0	0	98	98
19	48038756	0	96	0	0	96
19	48093949	0	0	94	0	94
19	48093955	0	89	0	0	89
19	48300212	87	0	0	0	87
19	48326702	0	80	0	0	80
19	48489759	0	0	117	0	117
19	48545490	0	99	0	0	99
19	49069928	0	0	60	0	60
19	49104654	0	125	0	0	125
19	49649259	0	0	92	0	92
19	49748162	0	74	0	0	74
19	49853728	0	0	114	0	114
19	50550802	0	0	0	99	99
19	50631688	0	108	0	0	108
19	50758560	0	104	0	0	104
19	51148875	0	0	92	0	92
19	51197638	0	0	0	71	71
19	51197639	0	68	0	0	68
19	51702980	0	0	110	0	110
19	52416327	0	16	0	0	16
19	52475259	0	91	0	0	91
19	52556467	0	0	87	0	87
19	54217099	0	0	104	0	104
19	54516741	0	0	0	72	72
19	54516742	0	0	0	71	71
19	55086952	0	103	0	0	103
19	55101080	71	0	1	0	72
19	55338552	81	0	0	0	81
19	55609245	0	0	93	0	93
19	56387661	66	0	0	0	66
19	56467719	0	90	0	0	90
19	56609389	0	0	81	0	81
19	56667201	0	70	0	0	70
19	56893596	0	100	0	0	100
19	56897404	0	0	119	0	119
19	57113370	0	93	0	0	93
19	57113386	0	0	0	82	82
19	57761922	80	0	0	0	80
19	57826457	0	0	95	3	98
19	58263906	121	0	0	0	121
19	58279869	0	0	82	0	82
19	58501982	0	0	0	112	112
19	58570062	0	102	0	0	102
19	58596088	0	85	0	0	85
19	58628610	0	0	0	82	82
19	58994454	127	0	0	0	127
19	59582522	0	0	94	0	94
19	59668738	0	0	109	0	109
19	60941527	0	0	0	126	126
19	60944565	0	0	0	104	104
2	3266745	0	0	0	85	85
2	3429741	0	99	0	0	99
2	3828586	0	0	76	0	76
2	3887679	0	0	0	81	81
2	3905995	0	0	100	0	100
2	5901082	0	54	0	0	54
2	6112894	0	0	0	112	112
2	6193610	0	0	67	0	67
2	7067929	0	0	0	84	84
2	7978714	0	71	0	0	71
2	8482381	0	0	0	92	92
2	8816208	0	0	97	0	97
2	9070066	0	0	0	49	49
2	9744400	99	0	0	0	99
2	10451861	0	0	89	0	89
2	10805625	0	0	105	0	105
2	10830322	97	0	0	0	97
2	10991073	0	119	0	0	119
2	12080680	0	75	0	0	75
2	12293288	70	0	0	0	70
2	12830357	0	57	0	0	57
2	13043948	0	0	96	0	96
2	13267332	0	0	0	74	74
2	14216195	0	61	0	0	61
2	14798264	0	120	0	0	120
2	15372367	110	0	0	0	110
2	15624339	0	98	0	0	98
2	16746292	0	0	0	100	100
2	17081224	0	99	0	0	99
2	17856690	0	71	0	0	71
2	18007656	0	90	0	0	90
2	18830821	0	83	0	0	83
2	19465008	0	0	90	0	90
2	19792840	0	82	0	0	82
2	19819002	0	113	0	0	113
2	19885393	0	0	65	0	65
2	20237589	0	127	0	1	128
2	20672583	0	100	0	0	100
2	20692525	0	94	0	0	94
2	21634445	0	0	73	0	73
2	21799957	0	0	82	0	82
2	22652994	80	0	0	0	80
2	24249391	0	85	0	0	85
2	24675883	67	0	0	0	67
2	25639793	0	0	0	88	88
2	25641564	0	0	94	0	94
2	26391898	0	91	0	0	91
2	26493775	0	0	0	92	92
2	26818346	0	0	87	0	87
2	27521662	61	0	0	0	61
2	27854290	0	110	0	0	110
2	27924732	0	105	0	0	105
2	27980656	0	124	0	0	124
2	28224279	0	79	0	0	79
2	28441422	0	120	0	0	120
2	29138978	0	0	58	0	58
2	29415515	0	105	0	0	105
2	29943833	0	0	127	0	127
2	30553994	91	0	0	0	91
2	30785484	0	108	0	0	108
2	30907878	0	0	28	0	28
2	31046920	0	0	80	0	80
2	31096351	0	0	115	0	115
2	31139593	101	0	0	0	101
2	31322754	0	91	0	0	91
2	31637382	0	0	0	81	81
2	31970531	93	0	0	0	93
2	31977316	0	0	0	99	99
2	32506011	0	63	0	0	63
2	32673423	0	76	0	0	76
2	33187847	0	0	0	56	56
2	33455979	0	0	71	0	71
2	33585130	0	116	0	1	117
2	33602034	135	0	0	0	135
2	33726328	119	0	0	0	119
2	34114020	0	0	96	0	96
2	34191606	63	0	0	0	63
2	34227494	0	104	0	0	104
2	34499418	0	0	107	0	107
2	34834048	115	0	0	0	115
2	35439704	0	0	0	74	74
2	35677912	0	94	0	0	94
2	35970530	0	62	0	0	62
2	36326954	0	75	0	0	75
2	36519334	0	116	0	0	116
2	36905567	0	98	0	0	98
2	37421519	0	0	77	0	77
2	37729794	105	0	0	0	105
2	37740515	0	0	99	0	99
2	38101554	0	0	67	0	67
2	38345947	0	0	92	0	92
2	38575436	2	0	118	0	120
2	38960374	0	127	0	0	127
2	39005838	0	93	0	0	93
2	39303251	0	0	115	0	115
2	39567207	0	0	0	128	128
2	39984805	97	0	0	0	97
2	40073795	0	0	0	123	123
2	40297750	0	80	0	0	80
2	40576048	0	111	0	0	111
2	40742277	0	0	100	0	100
2	40857952	0	0	109	0	109
2	40925298	86	0	0	0	86
2	40941994	0	92	0	0	92
2	40967161	57	0	0	0	57
2	40975758	93	0	0	0	93
2	41255405	0	56	0	0	56
2	41408660	0	0	0	69	69
2	41469482	0	0	101	0	101
2	41516525	0	121	0	0	121
2	41586102	67	0	0	0	67
2	41597220	0	0	0	113	113
2	41856735	0	92	0	0	92
2	42107023	0	0	93	0	93
2	42154737	0	81	0	0	81
2	42155138	58	0	0	0	58
2	42565864	0	0	101	0	101
2	42643496	0	0	68	0	68
2	42678600	0	0	95	0	95
2	42874957	0	0	113	0	113
2	42884552	0	0	0	139	139
2	43062344	0	0	100	0	100
2	43065205	56	0	0	0	56
2	43324254	73	0	0	0	73
2	43923561	0	52	0	0	52
2	43969346	5	1	65	0	71
2	44650209	0	0	67	0	67
2	44699062	64	0	0	0	64
2	45013517	0	114	0	0	114
2	45039242	56	0	0	0	56
2	45115123	0	0	69	0	69
2	45537473	0	101	0	0	101
2	46006431	0	0	85	0	85
2	46208819	0	0	65	0	65
2	46540795	83	0	0	0	83
2	47136229	0	0	0	83	83
2	47251440	0	0	1	57	58
2	47684601	0	0	107	0	107
2	47708162	111	0	0	0	111
2	47766786	0	0	0	88	88
2	47887783	0	0	86	0	86
2	47916884	0	0	77	0	77
2	47976316	0	70	0	0	70
2	48901196	0	97	0	0	97
2	48962151	0	0	90	0	90
2	49757094	0	0	103	0	103
2	50029006	102	0	0	0	102
2	50155978	0	0	115	0	115
2	50192126	0	75	0	0	75
2	50272383	0	0	0	99	99
2	50688965	0	0	86	2	88
2	51270529	0	0	87	0	87
2	52610316	0	0	112	0	112
2	53056686	0	120	0	0	120
2	53164688	68	0	0	0	68
2	53172347	65	0	0	0	65
2	53382832	0	72	0	0	72
2	53399343	0	0	0	87	87
2	53586800	0	0	0	69	69
2	54341166	0	88	0	0	88
2	54347247	0	0	68	0	68
2	54758913	103	0	0	0	103
2	54761712	91	0	0	0	91
2	54853023	0	143	0	0	143
2	54878349	0	0	74	0	74
2	54921516	0	107	0	0	107
2	55073296	0	123	0	0	123
2	55098283	0	102	0	0	102
2	55390000	0	71	0	0	71
2	55442762	0	0	127	0	127
2	55442869	98	0	0	0	98
2	55559295	0	0	73	0	73
2	55694687	0	0	98	0	98
2	55725979	0	0	122	0	122
2	55982625	0	0	113	0	113
2	56528823	0	115	0	0	115
2	56897151	0	0	60	0	60
2	57293975	0	0	72	0	72
2	57820128	79	0	0	0	79
2	60559737	0	0	116	2	118
2	60621826	0	110	0	0	110
2	60773002	0	95	0	0	95
2	62015594	0	0	108	0	108
2	62242617	79	0	0	0	79
2	62818904	0	0	0	51	51
2	64111238	0	0	0	118	118
2	64606849	0	0	72	0	72
2	65725232	0	91	0	0	91
2	65822624	0	105	0	0	105
2	66265991	0	0	107	0	107
2	66963941	0	0	0	72	72
2	67266701	0	116	0	0	116
2	67956343	0	0	123	0	123
2	68250544	0	96	0	0	96
2	68288343	0	0	106	0	106
2	68711127	0	0	0	42	42
2	68795239	0	0	0	104	104
2	69161883	0	0	61	0	61
2	69238331	0	75	0	0	75
2	69458851	0	139	0	0	139
2	69556731	0	0	110	0	110
2	69858579	0	85	0	0	85
2	70226719	0	104	0	0	104
2	70546185	0	81	0	0	81
2	71011368	0	0	0	98	98
2	71263636	0	0	73	0	73
2	71315445	0	0	79	0	79
2	71543817	56	0	0	0	56
2	71930353	0	0	74	0	74
2	71989494	92	0	0	0	92
2	72026277	8	85	0	0	93
2	72047625	78	0	0	0	78
2	72905850	108	0	0	0	108
2	73331982	0	0	84	0	84
2	73392058	0	0	0	133	133
2	73486791	92	0	0	0	92
2	73575834	0	0	96	0	96
2	73649161	0	0	72	0	72
2	73826170	1	0	36	0	37
2	74181716	0	0	120	0	120
2	75313621	0	116	0	0	116
2	75376921	0	0	91	0	91
2	75474574	0	0	74	0	74
2	75919475	0	0	0	50	50
2	76034720	0	0	80	0	80
2	76180408	0	69	0	0	69
2	76215500	0	0	0	108	108
2	76330947	0	0	0	79	79
2	76707260	0	109	0	0	109
2	76824356	0	80	0	0	80
2	77202174	0	0	49	0	49
2	77256334	114	0	0	0	114
2	77559959	0	111	0	0	111
2	77806633	0	0	134	0	134
2	77863299	0	128	0	0	128
2	77915013	0	0	68	0	68
2	77990631	0	95	0	0	95
2	78283927	102	0	0	0	102
2	78427686	0	61	0	0	61
2	78599351	0	0	115	0	115
2	78786755	0	116	0	1	117
2	80496798	66	0	0	0	66
2	80847625	0	0	0	60	60
2	80999400	0	0	0	57	57
2	81233295	0	0	120	0	120
2	81251327	0	94	0	0	94
2	81356721	64	0	0	0	64
2	81468743	0	0	0	79	79
2	81670423	0	0	58	0	58
2	81823818	0	50	0	0	50
2	82038360	0	0	0	75	75
2	82235474	0	0	86	0	86
2	82390694	0	0	103	0	103
2	82446472	0	0	87	0	87
2	82539932	0	0	101	0	101
2	82628942	0	0	80	0	80
2	82668417	91	0	0	0	91
2	83027739	0	110	0	0	110
2	83149009	80	0	0	0	80
2	83292735	0	0	63	0	63
2	83426181	0	0	74	0	74
2	83443091	0	0	89	0	89
2	83720943	0	0	0	63	63
2	84152387	0	0	0	68	68
2	84185158	0	76	0	0	76
2	84865904	126	0	0	0	126
2	85493197	0	0	0	106	106
2	85508475	0	0	0	114	114
2	85577454	0	96	0	0	96
2	85667077	0	74	0	0	74
2	85774375	0	82	0	0	82
2	86097324	0	95	0	0	95
2	86122718	104	0	0	0	104
2	86654748	0	129	0	0	129
2	86716271	0	0	0	93	93
2	86783604	102	0	0	0	102
2	86821112	0	86	0	0	86
2	86894006	0	92	0	0	92
2	86986099	0	105	0	0	105
2	87154208	0	60	0	0	60
2	87255411	65	0	0	0	65
2	87386545	115	0	0	0	115
2	87486152	0	0	117	0	117
2	87577262	0	0	80	0	80
2	87857196	0	67	0	0	67
2	88102740	0	0	84	0	84
2	88150008	0	82	0	0	82
2	88199901	57	0	0	0	57
2	88483029	74	0	0	0	74
2	88625615	0	0	114	0	114
2	88740592	0	118	0	0	118
2	88795743	62	0	0	0	62
2	88795744	0	0	0	63	63
2	88835576	0	73	0	0	73
2	88954807	0	0	62	0	62
2	89257642	0	0	0	102	102
2	89339586	0	0	0	56	56
2	89686473	0	0	56	0	56
2	89752358	0	0	114	0	114
2	89808012	0	0	0	67	67
2	90778163	0	0	76	0	76
2	90840476	0	135	0	0	135
2	91277792	124	0	0	0	124
2	91631489	0	0	138	0	138
2	91632069	0	128	0	0	128
2	91718071	0	0	103	0	103
2	91744836	0	0	104	0	104
2	92587714	0	0	128	0	128
2	92855144	0	89	0	0	89
2	93114976	0	0	0	81	81
2	93629579	0	0	0	88	88
2	93666678	0	120	0	0	120
2	94322639	0	93	0	0	93
2	94534247	0	82	0	0	82
2	94666242	0	85	0	0	85
2	94746531	0	123	0	0	123
2	94856660	0	0	49	0	49
2	95134577	0	93	0	0	93
2	95160738	0	75	0	0	75
2	95439810	0	0	86	0	86
2	95496647	0	84	0	0	84
2	95559388	0	116	0	0	116
2	95654383	87	0	0	0	87
2	96056691	0	63	0	0	63
2	96165846	0	0	101	0	101
2	96190682	103	0	0	0	103
2	96280792	0	100	0	0	100
2	96283668	0	85	0	0	85
2	96339240	0	0	94	0	94
2	96381847	0	101	0	0	101
2	96545041	0	61	0	0	61
2	96961827	0	92	0	0	92
2	97005401	86	0	0	0	86
2	97061724	0	83	0	0	83
2	97223696	0	115	0	0	115
2	97254697	0	0	73	0	73
2	97356915	0	0	92	0	92
2	97396930	0	112	0	0	112
2	97793455	0	94	0	0	94
2	97959711	0	80	0	0	80
2	98055699	0	0	46	0	46
2	98078770	0	59	0	0	59
2	98203357	64	0	0	0	64
2	98254148	70	0	0	0	70
2	98297415	0	0	106	0	106
2	98585822	0	128	0	0	128
2	98774899	0	0	94	0	94
2	98835160	0	0	91	0	91
2	98861075	0	0	105	0	105
2	98866454	0	0	86	0	86
2	98970256	0	139	0	0	139
2	98975640	0	0	106	0	106
2	98993722	0	64	0	0	64
2	99025482	0	62	0	0	62
2	99084150	0	0	0	97	97
2	99198294	84	0	0	0	84
2	99286947	0	90	0	0	90
2	99373646	0	0	88	0	88
2	99377608	0	68	0	0	68
2	99507930	0	107	0	0	107
2	99577717	59	0	0	0	59
2	99779216	0	1	0	82	83
2	99815038	0	80	0	0	80
2	99820585	0	0	0	88	88
2	100041783	0	0	83	0	83
2	100108491	0	0	137	0	137
2	100800720	0	139	0	0	139
2	101497462	0	87	0	0	87
2	102922200	105	0	0	0	105
2	103083000	0	0	0	114	114
2	103173616	0	0	72	0	72
2	103369284	0	0	106	0	106
2	103517001	0	64	0	0	64
2	103812382	63	0	0	0	63
2	104008179	0	73	0	0	73
2	104085192	0	0	92	0	92
2	104093916	0	0	117	0	117
2	104436767	0	97	0	0	97
2	104492303	0	0	97	0	97
2	104546496	0	0	117	0	117
2	105302199	0	127	0	0	127
2	105527462	0	120	0	0	120
2	106041398	0	0	112	0	112
2	106157063	0	44	0	0	44
2	106445266	0	0	120	0	120
2	106511521	0	0	126	0	126
2	106606038	0	0	107	0	107
2	106691677	0	0	100	3	103
2	106811476	0	0	97	0	97
2	107215256	0	0	0	105	105
2	107377737	0	0	117	0	117
2	107477927	0	0	116	0	116
2	107725115	0	112	0	0	112
2	107791188	0	0	52	0	52
2	107837412	87	0	0	0	87
2	108349907	0	0	86	0	86
2	108752344	0	0	73	0	73
2	108835410	0	0	96	0	96
2	109309875	67	0	0	0	67
2	109354730	103	0	0	0	103
2	110183378	76	0	0	0	76
2	110525613	0	0	119	0	119
2	110589371	0	0	121	0	121
2	110598198	0	0	73	0	73
2	110896896	0	0	1	93	94
2	110951351	0	0	0	49	49
2	111112266	78	0	0	0	78
2	111227967	0	0	112	0	112
2	111228007	0	0	120	0	120
2	111553612	0	0	76	0	76
2	113174242	0	0	0	104	104
2	113501593	0	0	84	0	84
2	113958207	0	91	0	2	93
2	114058108	0	109	0	0	109
2	114064185	0	0	99	0	99
2	114267245	0	76	10	0	86
2	114302059	0	0	62	0	62
2	114757347	0	0	103	0	103
2	115187956	0	0	78	0	78
2	115981470	0	0	89	0	89
2	116046351	0	0	55	0	55
2	116566346	73	0	0	0	73
2	116972372	0	0	0	102	102
2	117640090	0	92	0	0	92
2	118003116	0	0	111	0	111
2	118071928	0	0	0	111	111
2	118366000	0	103	0	0	103
2	118695621	0	86	0	0	86
2	118777691	0	126	0	0	126
2	118858990	0	0	0	55	55
2	119635603	0	0	65	0	65
2	119642705	0	0	84	0	84
2	120079498	0	97	0	0	97
2	121172294	0	0	64	0	64
2	121447865	0	0	0	95	95
2	121602832	0	0	0	76	76
2	121646681	0	0	109	0	109
2	121646682	1	109	0	0	110
2	121700473	0	0	64	0	64
2	121970830	70	0	0	0	70
2	122057211	0	0	111	0	111
2	122152390	0	81	0	0	81
2	122427118	0	61	0	0	61
2	122961949	0	91	0	0	91
2	123026762	0	123	0	0	123
2	123039722	0	0	114	0	114
2	123074082	0	0	78	0	78
2	123126722	0	98	0	0	98
2	123558659	0	0	0	95	95
2	123663818	72	0	0	0	72
2	124806174	0	0	104	0	104
2	125150855	0	114	0	0	114
2	125210355	0	110	0	0	110
2	126039529	0	120	0	0	120
2	126364706	0	109	0	0	109
2	126376384	92	0	0	0	92
2	127555066	0	0	0	75	75
2	127925303	0	78	0	0	78
2	127949966	0	133	0	0	133
2	129628261	0	117	0	0	117
2	130186156	0	0	66	0	66
2	130290713	0	0	89	0	89
2	130380976	0	0	90	0	90
2	130794056	0	66	0	0	66
2	130968143	0	0	0	69	69
2	133003390	0	0	37	0	37
2	133078321	0	0	112	0	112
2	133409180	0	0	0	82	82
2	133454286	0	0	76	0	76
2	133893518	0	76	0	0	76
2	134271229	0	0	97	0	97
2	134271502	0	129	0	0	129
2	134404761	0	0	0	111	111
2	134422735	0	0	88	0	88
2	134578032	0	75	0	0	75
2	134742453	0	113	0	0	113
2	134742622	0	0	106	0	106
2	134899171	120	0	0	0	120
2	135539037	0	0	150	0	150
2	135658866	0	0	52	0	52
2	135729878	0	0	112	0	112
2	136976456	104	0	0	0	104
2	136980300	74	0	0	0	74
2	136984492	0	115	0	0	115
2	137473965	72	0	0	0	72
2	138126853	0	0	59	1	60
2	138322312	0	0	108	0	108
2	138829963	0	89	0	0	89
2	138880550	0	0	80	0	80
2	138940678	0	0	0	107	107
2	139043184	0	0	71	0	71
2	139303404	0	104	0	0	104
2	139503320	0	97	0	0	97
2	139567639	0	25	0	0	25
2	139777090	0	100	0	0	100
2	140051025	0	104	0	0	104
2	141063409	0	0	98	0	98
2	141239891	0	0	0	100	100
2	141408154	0	1	0	71	72
2	141561567	0	119	0	0	119
2	142056545	0	76	0	0	76
2	142385462	0	0	107	0	107
2	142406043	0	0	109	0	109
2	142434522	0	0	83	0	83
2	142739055	0	0	0	91	91
2	143095417	0	65	0	0	65
2	143130549	0	0	93	0	93
2	143197509	0	0	0	102	102
2	143320057	0	103	0	0	103
2	143467671	0	86	0	0	86
2	143685791	0	121	0	0	121
2	144221014	0	79	0	0	79
2	144779410	101	0	0	0	101
2	144855281	0	0	109	0	109
2	144861356	0	85	0	0	85
2	146413138	0	80	0	0	80
2	146566409	0	0	0	98	98
2	146691840	0	0	113	0	113
2	146810724	0	97	0	0	97
2	147197773	0	69	0	0	69
2	147315513	0	0	104	0	104
2	147606035	0	0	51	0	51
2	147854203	0	0	97	0	97
2	148335570	0	0	75	0	75
2	148635004	0	112	0	0	112
2	148940361	0	107	0	0	107
2	149612474	0	0	0	87	87
2	150389032	0	117	0	0	117
2	150959807	0	89	0	0	89
2	151248079	0	91	0	0	91
2	151300487	79	0	0	0	79
2	151839392	0	114	0	0	114
2	152221735	0	0	0	48	48
2	152466832	0	0	81	0	81
2	152685650	0	0	86	0	86
2	152795880	1	141	0	0	142
2	153774977	80	0	0	0	80
2	154041169	0	77	0	0	77
2	154306445	0	97	0	0	97
2	154350668	0	0	114	0	114
2	154589084	0	87	0	0	87
2	155171077	0	64	0	2	66
2	155944380	0	87	0	0	87
2	156595669	0	0	107	0	107
2	156644428	0	0	103	0	103
2	156691532	86	0	0	0	86
2	156809103	0	81	0	0	81
2	157311176	0	0	0	97	97
2	157471580	0	116	0	0	116
2	157883299	0	0	83	0	83
2	157998335	0	0	0	120	120
2	158538684	0	0	73	0	73
2	158578143	0	0	35	0	35
2	158753610	0	82	0	0	82
2	159113129	0	59	0	0	59
2	159323938	0	0	108	0	108
2	159400508	0	105	0	0	105
2	159637910	0	78	0	0	78
2	159847229	0	106	0	0	106
2	159983576	0	99	0	0	99
2	160025898	0	78	0	0	78
2	160336523	0	128	0	0	128
2	160464163	0	83	0	0	83
2	160599748	0	0	0	56	56
2	160732402	0	113	0	0	113
2	160800375	68	0	0	0	68
2	160918448	0	0	90	0	90
2	161163930	101	0	0	0	101
2	161396178	0	59	0	0	59
2	161422862	0	0	102	0	102
2	161609732	0	0	110	0	110
2	161641519	0	104	0	0	104
2	161715135	70	0	1	0	71
2	161762974	0	113	0	0	113
2	161927966	0	0	76	0	76
2	162118595	0	89	0	0	89
2	162301018	0	0	0	75	75
2	162309799	78	0	0	0	78
2	162388896	0	118	0	0	118
2	162630533	0	0	60	0	60
2	163182702	0	120	0	0	120
2	163506636	0	0	0	102	102
2	164046072	0	1	0	68	69
2	164216764	0	66	0	0	66
2	164285751	0	0	0	73	73
2	165045919	0	129	0	0	129
2	167073145	0	97	0	0	97
2	167627387	0	0	118	0	118
2	167841714	74	0	0	0	74
2	167955642	0	93	0	0	93
2	168241735	0	97	0	0	97
2	168441281	0	0	76	0	76
2	168461989	0	0	88	0	88
2	169900806	0	105	0	0	105
2	170215732	0	0	108	0	108
2	171038651	0	0	0	126	126
2	171230122	0	81	0	0	81
2	171308657	0	95	0	0	95
2	171478625	0	0	0	83	83
2	171478625	0	0	0	83	83
2	172029785	65	0	0	0	65
2	172120949	0	0	88	0	88
2	172547839	0	74	0	0	74
2	172719854	129	0	0	0	129
2	172942107	0	0	56	0	56
2	173304033	0	0	99	0	99
2	173396924	2	0	99	0	101
2	174026620	129	0	0	0	129
2	177105278	0	0	127	0	127
2	178125077	0	117	0	0	117
2	178298634	0	74	0	0	74
2	178584754	0	0	106	0	106
2	178734358	0	106	0	0	106
2	178770766	0	63	0	0	63
2	179355235	0	119	0	0	119
2	179479159	1	0	114	0	115
2	179987509	0	102	0	0	102
2	180378230	0	90	0	0	90
2	180597568	0	1	0	76	77
2	180777982	0	0	99	0	99
2	180777983	0	0	99	0	99
2	181132256	0	92	0	0	92
2	181247675	0	128	0	0	128
2	181255780	0	0	108	0	108
2	181456750	0	0	0	90	90
3	3134358	0	87	0	0	87
3	3347976	0	137	0	0	137
3	4187580	108	0	0	0	108
3	4433213	0	97	0	0	97
3	4735441	0	0	67	0	67
3	5253422	0	0	0	100	100
3	5471516	0	0	0	113	113
3	6350987	64	0	0	0	64
3	6440253	0	0	98	0	98
3	6509321	0	0	90	0	90
3	6580670	0	0	150	0	150
3	6598083	75	0	0	0	75
3	6691927	0	0	67	0	67
3	6705287	0	0	89	0	89
3	6896327	0	52	0	0	52
3	6935790	0	0	0	61	61
3	6978176	0	0	0	130	130
3	7142400	0	83	0	0	83
3	7732073	127	0	0	0	127
3	7922144	0	77	0	0	77
3	8711662	0	0	93	0	93
3	9079448	1	0	0	87	88
3	9377173	0	110	0	0	110
3	9466469	1	0	69	0	70
3	9767906	0	0	0	48	48
3	9836050	0	0	59	0	59
3	9916906	72	0	0	0	72
3	10118272	0	70	0	0	70
3	10436004	0	93	0	0	93
3	10883949	0	86	0	0	86
3	11001524	0	0	0	104	104
3	11071449	0	0	75	0	75
3	11230658	3	0	53	0	56
3	11413536	0	0	76	0	76
3	11774759	103	0	0	0	103
3	11823791	0	0	96	0	96
3	12036761	0	0	79	0	79
3	12063630	0	0	77	0	77
3	12067539	0	0	117	0	117
3	12316072	0	0	0	135	135
3	12539939	0	79	0	0	79
3	12777120	0	89	0	0	89
3	12788068	45	0	0	0	45
3	12895634	0	0	82	0	82
3	13156508	0	124	0	0	124
3	13296650	0	0	0	59	59
